school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,Actual,Predicted
0,0,-0.6012774021423332,1,0,0,-0.5365331197870812,-1.25841186435727,2,2,2,1,-0.7205050479993039,0.0357904519038359,-0.4059093217703815,0,0,0,1,1,1,1,1,1.148011281977918,-0.187243961054924,0.7176932800597865,-0.5438216023497225,-1.0087154088816233,-1.0889791500229906,-0.4020072276219616,0.2771194205520417,0.5453070738025223,12.0,13.485423
1,0,1.8255651245767184,0,0,1,-0.5365331197870812,0.5599978030461182,3,2,0,1,-0.7205050479993039,1.2347705906823363,1.1105920476691478,0,0,0,1,0,1,1,0,1.148011281977918,0.7777826074589157,-1.0161570720077266,-0.5438216023497225,-0.2276992409879164,1.0183842243796517,-0.0831301449384009,-0.3988636320081578,-0.0637883517840682,10.0,11.011404
0,1,0.2076701067640174,1,0,1,-0.5365331197870812,-1.25841186435727,2,2,1,1,-0.7205050479993039,-1.1631896868746645,-0.4059093217703815,0,1,0,0,1,1,1,0,1.148011281977918,0.7777826074589157,1.584618456093543,-0.5438216023497225,-0.2276992409879164,1.0183842243796517,2.786763599213646,-0.7368551582882575,-1.2819792029572492,6.0,7.1855683
0,1,0.2076701067640174,1,0,1,0.3562082467460591,-0.349207030655576,3,3,0,1,-0.7205050479993039,-1.1631896868746645,4.143594786548206,0,1,0,1,1,1,1,0,1.148011281977918,1.7428091759727555,1.584618456093543,0.5427404460826255,1.3343330947994971,1.0183842243796517,1.830132351162964,-1.750829737128557,-1.89107462854384,5.0,5.050544
0,1,-0.6012774021423332,0,0,1,1.2489496132791993,0.5599978030461182,3,2,3,1,0.6431626982140679,-1.1631896868746645,-0.4059093217703815,1,1,0,1,0,1,1,0,-0.9865887890448524,-0.187243961054924,-0.14923189597397,-0.5438216023497225,-1.0087154088816233,0.3159297662454375,-0.4020072276219616,-0.060872105728058,1.1544024993891129,15.0,15.066271
0,1,-0.6012774021423332,1,1,1,-0.5365331197870812,-0.349207030655576,3,3,3,0,0.6431626982140679,-1.1631896868746645,-0.4059093217703815,0,1,0,1,1,1,1,0,-2.053888824556237,-0.187243961054924,-0.14923189597397,0.5427404460826255,-0.2276992409879164,-1.0889791500229906,-0.0831301449384009,0.2771194205520417,-0.0637883517840682,11.0,11.494152
0,1,-0.6012774021423332,1,0,1,-0.5365331197870812,0.5599978030461182,2,2,1,0,0.6431626982140679,-1.1631896868746645,-0.4059093217703815,0,0,0,0,1,1,1,0,1.148011281977918,-0.187243961054924,-0.14923189597397,-0.5438216023497225,-1.0087154088816233,-0.3865246918887766,-0.7208843103055225,0.6151109468321415,0.5453070738025223,13.0,13.27032
0,0,-0.6012774021423332,1,1,1,-0.5365331197870812,-0.349207030655576,2,2,1,1,0.6431626982140679,0.0357904519038359,1.1105920476691478,0,1,0,1,0,1,1,1,-0.9865887890448524,-0.187243961054924,-0.14923189597397,-0.5438216023497225,-0.2276992409879164,-0.3865246918887766,3.265079223238987,-1.4128382108484572,-0.3683360645773635,11.0,9.427253
0,1,-0.6012774021423332,1,1,1,1.2489496132791993,0.5599978030461182,3,2,3,1,-0.7205050479993039,0.0357904519038359,-0.4059093217703815,0,1,1,1,1,1,1,0,1.148011281977918,0.7777826074589157,-1.0161570720077266,-0.5438216023497225,-0.2276992409879164,1.0183842243796517,0.8735011031122812,1.2910939993923412,1.1544024993891129,15.0,15.4821825
0,1,1.016617615670368,1,0,1,-0.5365331197870812,-0.349207030655576,2,3,3,0,-0.7205050479993039,0.0357904519038359,1.1105920476691478,0,0,0,0,1,0,1,0,1.148011281977918,1.7428091759727555,0.7176932800597865,1.6293024945149737,2.115349262693204,-1.0889791500229906,-0.7208843103055225,-1.4128382108484572,-1.2819792029572492,0.0,3.2409887
1,1,1.8255651245767184,1,1,1,-1.4292744863202214,-1.25841186435727,2,0,0,0,-0.7205050479993039,-1.1631896868746645,-0.4059093217703815,0,0,0,0,1,1,1,0,-0.9865887890448524,-1.152270529568764,-0.14923189597397,1.6293024945149737,0.5533169269057904,1.0183842243796517,0.0763083964033794,-1.0748466845683573,-0.6728837773706587,9.0,9.674638
1,0,0.2076701067640174,0,0,1,1.2489496132791993,-0.349207030655576,2,2,0,1,0.6431626982140679,0.0357904519038359,-0.4059093217703815,1,1,0,0,0,1,1,0,0.0807112464665328,-0.187243961054924,-0.14923189597397,0.5427404460826255,0.5533169269057904,1.0183842243796517,-0.7208843103055225,1.967077051952541,2.068045637768998,18.0,17.679274
1,1,-1.4102249110486835,0,0,1,-1.4292744863202214,-0.349207030655576,2,3,0,1,2.00683044442744,0.0357904519038359,-0.4059093217703815,0,1,0,1,1,1,0,0,1.148011281977918,1.7428091759727555,1.584618456093543,-0.5438216023497225,0.5533169269057904,1.0183842243796517,1.0329396444540615,-0.7368551582882575,-0.0637883517840682,10.0,11.107451
0,0,0.2076701067640174,1,0,1,1.2489496132791993,1.4692026367478126,4,4,0,1,0.6431626982140679,1.2347705906823363,-0.4059093217703815,0,1,0,0,0,1,1,1,0.0807112464665328,-0.187243961054924,-0.14923189597397,-0.5438216023497225,-0.2276992409879164,0.3159297662454375,-0.0831301449384009,1.2910939993923412,0.8498547865958175,15.0,14.99425
0,0,0.2076701067640174,1,1,1,0.3562082467460591,0.5599978030461182,2,2,3,1,-0.7205050479993039,0.0357904519038359,-0.4059093217703815,0,1,0,1,1,1,1,1,1.148011281977918,-0.187243961054924,-0.14923189597397,0.5427404460826255,0.5533169269057904,-1.7914336081572049,8.207674004834178,-0.7368551582882575,-0.6728837773706587,8.0,9.231143
1,1,-0.6012774021423332,0,0,1,-1.4292744863202214,-0.349207030655576,2,2,0,0,0.6431626982140679,0.0357904519038359,-0.4059093217703815,0,0,0,0,1,1,0,0,0.0807112464665328,-0.187243961054924,-0.14923189597397,-0.5438216023497225,-1.0087154088816233,1.0183842243796517,-0.7208843103055225,-0.3988636320081578,-0.0637883517840682,11.0,11.330672
0,0,0.2076701067640174,1,0,1,1.2489496132791993,0.5599978030461182,1,2,3,1,-0.7205050479993039,1.2347705906823363,-0.4059093217703815,0,1,1,1,1,1,1,1,0.0807112464665328,0.7777826074589157,-0.14923189597397,-0.5438216023497225,0.5533169269057904,0.3159297662454375,-0.7208843103055225,0.6151109468321415,1.1544024993891129,15.0,15.0987835
0,0,1.8255651245767184,1,0,1,-1.4292744863202214,-1.25841186435727,0,1,1,2,-0.7205050479993039,1.2347705906823363,2.627093417108677,0,0,0,0,0,1,1,1,0.0807112464665328,-2.117297098082604,-1.0161570720077266,-0.5438216023497225,-1.0087154088816233,-0.3865246918887766,1.511255268479403,1.2910939993923412,0.5453070738025223,13.0,13.1994505
1,0,0.2076701067640174,1,0,0,-1.4292744863202214,-2.1676166980589646,2,2,2,1,0.6431626982140679,0.0357904519038359,-0.4059093217703815,0,0,0,0,1,1,1,1,0.0807112464665328,0.7777826074589157,1.584618456093543,-0.5438216023497225,-1.0087154088816233,0.3159297662454375,-0.5614457689637421,-0.060872105728058,-0.6728837773706587,10.0,9.907378
1,0,-1.4102249110486835,0,0,1,-1.4292744863202214,-1.25841186435727,0,0,0,0,2.00683044442744,0.0357904519038359,-0.4059093217703815,0,1,0,0,1,1,0,0,0.0807112464665328,-1.152270529568764,-1.8830822480414835,-0.5438216023497225,-0.2276992409879164,-1.0889791500229906,-0.7208843103055225,0.6151109468321415,0.8498547865958175,14.0,14.435799
0,0,-0.6012774021423332,1,0,1,1.2489496132791993,1.4692026367478126,4,3,1,1,-0.7205050479993039,1.2347705906823363,-0.4059093217703815,0,1,0,1,0,1,1,0,1.148011281977918,-0.187243961054924,-1.0161570720077266,-0.5438216023497225,-1.0087154088816233,1.0183842243796517,-0.7208843103055225,0.6151109468321415,0.5453070738025223,14.0,13.130794
0,0,0.2076701067640174,1,1,1,-0.5365331197870812,1.4692026367478126,3,3,0,0,-0.7205050479993039,0.0357904519038359,-0.4059093217703815,0,0,0,1,1,1,1,1,0.0807112464665328,-0.187243961054924,-1.0161570720077266,-0.5438216023497225,-1.0087154088816233,1.0183842243796517,0.5546240204287205,0.9531024731122414,1.1544024993891129,16.0,15.401224
1,0,1.016617615670368,0,0,1,-0.5365331197870812,-0.349207030655576,2,2,2,1,0.6431626982140679,-1.1631896868746645,1.1105920476691478,0,0,0,0,1,0,1,1,1.148011281977918,1.7428091759727555,1.584618456093543,-0.5438216023497225,-1.0087154088816233,-0.3865246918887766,-0.7208843103055225,-1.0748466845683573,-1.5865269157505446,0.0,0.82425326
1,1,1.016617615670368,0,0,1,0.3562082467460591,-0.349207030655576,2,2,0,1,0.6431626982140679,-1.1631896868746645,-0.4059093217703815,0,1,0,0,0,1,1,0,-2.053888824556237,1.7428091759727555,1.584618456093543,3.8024265913796698,2.115349262693204,1.0183842243796517,0.5546240204287205,-0.7368551582882575,-0.3683360645773635,11.0,10.152975
1,0,0.2076701067640174,1,0,1,0.3562082467460591,-0.349207030655576,0,2,1,1,0.6431626982140679,-1.1631896868746645,-0.4059093217703815,0,0,0,0,1,1,0,1,0.0807112464665328,-0.187243961054924,-0.14923189597397,0.5427404460826255,-0.2276992409879164,-1.7914336081572049,0.0763083964033794,-0.7368551582882575,-0.0637883517840682,11.0,11.297169
0,1,1.016617615670368,1,0,1,1.2489496132791993,-0.349207030655576,4,2,1,1,-0.7205050479993039,0.0357904519038359,-0.4059093217703815,0,1,1,1,1,1,1,1,0.0807112464665328,-0.187243961054924,-1.0161570720077266,-0.5438216023497225,1.3343330947994971,1.0183842243796517,1.0329396444540615,0.2771194205520417,-0.0637883517840682,11.0,11.101831
0,0,-0.6012774021423332,1,0,1,-0.5365331197870812,-0.349207030655576,3,3,1,1,-0.7205050479993039,-1.1631896868746645,2.627093417108677,0,1,1,0,0,1,1,0,-3.1211888600676225,-1.152270529568764,-1.0161570720077266,-0.5438216023497225,0.5533169269057904,1.0183842243796517,1.511255268479403,-1.750829737128557,-0.6728837773706587,8.0,8.133823
0,0,0.2076701067640174,0,0,1,0.3562082467460591,1.4692026367478126,0,3,0,0,-0.7205050479993039,1.2347705906823363,-0.4059093217703815,0,1,1,1,0,1,1,0,0.0807112464665328,-0.187243961054924,0.7176932800597865,0.5427404460826255,2.115349262693204,1.0183842243796517,-0.7208843103055225,-0.060872105728058,-0.0637883517840682,10.0,10.870858
0,1,-0.6012774021423332,1,0,1,1.2489496132791993,1.4692026367478126,3,3,0,1,-0.7205050479993039,1.2347705906823363,-0.4059093217703815,0,1,0,1,1,1,1,0,1.148011281977918,-0.187243961054924,-0.14923189597397,-0.5438216023497225,0.5533169269057904,1.0183842243796517,-0.7208843103055225,1.2910939993923412,0.5453070738025223,13.0,13.5314245
0,0,0.2076701067640174,1,0,1,-0.5365331197870812,0.5599978030461182,0,2,1,0,0.6431626982140679,-1.1631896868746645,-0.4059093217703815,0,1,0,0,1,1,0,0,-0.9865887890448524,-0.187243961054924,-0.14923189597397,-0.5438216023497225,1.3343330947994971,-0.3865246918887766,-0.0831301449384009,0.2771194205520417,0.5453070738025223,13.0,13.282887
0,1,1.8255651245767184,1,0,1,0.3562082467460591,-0.349207030655576,3,0,1,1,-0.7205050479993039,-1.1631896868746645,-0.4059093217703815,0,1,0,0,1,0,1,1,0.0807112464665328,1.7428091759727555,0.7176932800597865,-0.5438216023497225,-1.0087154088816233,0.3159297662454375,0.2357469377451597,-0.060872105728058,-0.6728837773706587,11.0,9.822938
0,1,-0.6012774021423332,1,0,1,0.3562082467460591,0.5599978030461182,0,2,3,2,2.00683044442744,0.0357904519038359,1.1105920476691478,1,1,0,0,0,1,1,0,1.148011281977918,-0.187243961054924,-0.14923189597397,-0.5438216023497225,0.5533169269057904,-1.0889791500229906,-0.0831301449384009,-0.7368551582882575,-0.0637883517840682,10.0,11.050768
0,0,3.44346014238942,1,1,1,1.2489496132791993,1.4692026367478126,2,2,3,2,-0.7205050479993039,1.2347705906823363,2.627093417108677,0,0,1,1,1,1,1,0,-0.9865887890448524,-0.187243961054924,-1.0161570720077266,-0.5438216023497225,-1.0087154088816233,1.0183842243796517,-0.7208843103055225,-0.7368551582882575,0.240759361009227,12.0,11.466199
0,0,0.2076701067640174,1,1,1,0.3562082467460591,-0.349207030655576,2,2,3,1,0.6431626982140679,0.0357904519038359,-0.4059093217703815,0,0,0,0,1,1,1,0,0.0807112464665328,0.7777826074589157,0.7176932800597865,-0.5438216023497225,0.5533169269057904,-1.7914336081572049,-0.4020072276219616,0.9531024731122414,1.458950212182408,15.0,16.207407
0,1,-1.4102249110486835,0,0,1,-0.5365331197870812,0.5599978030461182,0,3,0,1,-0.7205050479993039,0.0357904519038359,-0.4059093217703815,1,0,1,1,1,1,0,0,0.0807112464665328,0.7777826074589157,0.7176932800597865,-0.5438216023497225,-1.0087154088816233,-1.7914336081572049,-0.7208843103055225,-1.4128382108484572,-0.977431490163954,8.0,4.7003894
0,1,1.016617615670368,0,0,1,-0.5365331197870812,0.5599978030461182,2,3,3,0,-0.7205050479993039,-1.1631896868746645,-0.4059093217703815,0,0,0,0,1,1,1,0,-0.9865887890448524,-2.117297098082604,-0.14923189597397,2.7158645429473216,2.115349262693204,0.3159297662454375,1.3518167271376225,0.6151109468321415,0.8498547865958175,14.0,14.466595
0,0,1.8255651245767184,1,0,1,1.2489496132791993,1.4692026367478126,1,2,3,2,0.6431626982140679,0.0357904519038359,-0.4059093217703815,0,1,1,1,1,1,1,0,-2.053888824556237,-0.187243961054924,0.7176932800597865,0.5427404460826255,0.5533169269057904,-1.0889791500229906,-0.7208843103055225,-0.3988636320081578,-0.6728837773706587,0.0,7.3073483
0,0,1.8255651245767184,1,1,1,-1.4292744863202214,-1.25841186435727,0,2,3,2,-0.7205050479993039,0.0357904519038359,1.1105920476691478,1,1,0,1,0,1,1,0,0.0807112464665328,0.7777826074589157,-0.14923189597397,-0.5438216023497225,0.5533169269057904,-0.3865246918887766,2.1490094338465244,0.2771194205520417,-0.3683360645773635,10.0,10.345917
0,1,-1.4102249110486835,1,0,1,1.2489496132791993,1.4692026367478126,3,2,0,1,-0.7205050479993039,-1.1631896868746645,-0.4059093217703815,0,1,1,1,0,1,1,0,1.148011281977918,-0.187243961054924,-0.14923189597397,-0.5438216023497225,-1.0087154088816233,1.0183842243796517,-0.4020072276219616,0.2771194205520417,0.5453070738025223,12.0,13.221414
0,1,-1.4102249110486835,1,0,1,1.2489496132791993,1.4692026367478126,2,4,3,0,0.6431626982140679,0.0357904519038359,-0.4059093217703815,0,1,0,1,1,1,0,0,0.0807112464665328,0.7777826074589157,-0.14923189597397,-0.5438216023497225,-1.0087154088816233,-1.0889791500229906,-0.0831301449384009,1.629085525672441,1.1544024993891129,16.0,15.566412
0,0,0.2076701067640174,1,1,1,1.2489496132791993,-0.349207030655576,4,3,3,1,-0.7205050479993039,2.4337507294608365,-0.4059093217703815,0,1,1,1,1,1,1,0,0.0807112464665328,-1.152270529568764,-0.14923189597397,-0.5438216023497225,-1.0087154088816233,0.3159297662454375,0.2357469377451597,0.9531024731122414,0.240759361009227,13.0,12.276431
0,0,-1.4102249110486835,1,0,1,1.2489496132791993,1.4692026367478126,3,3,3,0,0.6431626982140679,0.0357904519038359,2.627093417108677,0,0,1,0,1,1,1,1,0.0807112464665328,0.7777826074589157,0.7176932800597865,0.5427404460826255,0.5533169269057904,1.0183842243796517,0.2357469377451597,-1.4128382108484572,-0.6728837773706587,8.0,8.3147955
0,1,-0.6012774021423332,1,0,1,-0.5365331197870812,-0.349207030655576,3,2,3,0,0.6431626982140679,0.0357904519038359,-0.4059093217703815,0,0,0,1,0,1,1,0,0.0807112464665328,0.7777826074589157,-1.0161570720077266,-0.5438216023497225,-1.0087154088816233,-0.3865246918887766,0.2357469377451597,0.2771194205520417,-0.3683360645773635,11.0,10.718601
0,0,1.016617615670368,1,0,1,-0.5365331197870812,-0.349207030655576,2,2,0,1,-0.7205050479993039,-1.1631896868746645,-0.4059093217703815,0,1,0,1,1,1,1,1,0.0807112464665328,-0.187243961054924,1.584618456093543,0.5427404460826255,1.3343330947994971,1.0183842243796517,-0.4020072276219616,-0.3988636320081578,-0.3683360645773635,10.0,10.077843
0,1,-1.4102249110486835,1,0,1,1.2489496132791993,0.5599978030461182,4,3,0,0,0.6431626982140679,2.4337507294608365,-0.4059093217703815,1,1,0,0,1,1,1,0,-2.053888824556237,-1.152270529568764,-1.0161570720077266,-0.5438216023497225,-1.0087154088816233,-0.3865246918887766,0.2357469377451597,-0.7368551582882575,-0.0637883517840682,11.0,10.006337
0,1,0.2076701067640174,1,0,1,-0.5365331197870812,0.5599978030461182,2,2,0,0,0.6431626982140679,-1.1631896868746645,-0.4059093217703815,0,0,0,0,1,1,1,0,1.148011281977918,-1.152270529568764,-1.0161570720077266,-0.5438216023497225,-1.0087154088816233,-1.0889791500229906,-0.0831301449384009,0.2771194205520417,0.240759361009227,13.0,12.759917
0,1,1.016617615670368,1,0,1,0.3562082467460591,-0.349207030655576,3,2,0,1,0.6431626982140679,-1.1631896868746645,1.1105920476691478,0,0,0,0,1,0,1,0,0.0807112464665328,0.7777826074589157,1.584618456093543,0.5427404460826255,1.3343330947994971,1.0183842243796517,-0.7208843103055225,-1.750829737128557,-0.977431490163954,8.0,5.570527
0,1,-0.6012774021423332,0,0,1,-0.5365331197870812,-0.349207030655576,0,2,0,1,2.00683044442744,-1.1631896868746645,-0.4059093217703815,0,0,0,0,0,1,0,0,0.0807112464665328,-1.152270529568764,-1.0161570720077266,-0.5438216023497225,-0.2276992409879164,-0.3865246918887766,-0.0831301449384009,0.2771194205520417,-0.3683360645773635,11.0,10.798556
0,0,-1.4102249110486835,1,0,1,-0.5365331197870812,-1.25841186435727,3,2,3,0,2.00683044442744,1.2347705906823363,-0.4059093217703815,0,1,0,1,1,1,1,0,1.148011281977918,-1.152270529568764,-1.0161570720077266,-0.5438216023497225,-1.0087154088816233,0.3159297662454375,-0.7208843103055225,-0.3988636320081578,0.240759361009227,13.0,12.535937
0,0,-0.6012774021423332,1,1,1,-0.5365331197870812,-0.349207030655576,2,2,1,1,0.6431626982140679,0.0357904519038359,-0.4059093217703815,0,1,0,1,0,1,1,1,-0.9865887890448524,-0.187243961054924,-0.14923189597397,-0.5438216023497225,-0.2276992409879164,-0.3865246918887766,1.830132351162964,-0.060872105728058,-0.0637883517840682,10.0,11.37934
0,0,0.2076701067640174,0,1,0,-1.4292744863202214,1.4692026367478126,2,2,0,2,3.370498190640812,-1.1631896868746645,1.1105920476691478,0,1,0,0,1,1,1,0,1.148011281977918,1.7428091759727555,0.7176932800597865,-0.5438216023497225,-1.0087154088816233,1.0183842243796517,1.511255268479403,-0.7368551582882575,-0.6728837773706587,8.0,9.979397
0,0,-0.6012774021423332,1,0,1,-0.5365331197870812,-0.349207030655576,2,2,1,1,-0.7205050479993039,0.0357904519038359,-0.4059093217703815,0,0,0,0,1,1,1,1,1.148011281977918,0.7777826074589157,0.7176932800597865,-0.5438216023497225,-1.0087154088816233,1.0183842243796517,-0.7208843103055225,0.2771194205520417,-0.0637883517840682,11.0,11.9045
0,1,-0.6012774021423332,1,0,1,1.2489496132791993,0.5599978030461182,1,3,3,1,-0.7205050479993039,2.4337507294608365,-0.4059093217703815,0,0,0,1,1,1,1,0,0.0807112464665328,-1.152270529568764,-1.0161570720077266,-0.5438216023497225,-1.0087154088816233,-1.0889791500229906,-0.4020072276219616,1.967077051952541,1.7634979249757032,17.0,17.077913
0,0,0.2076701067640174,1,1,0,0.3562082467460591,0.5599978030461182,3,2,1,1,-0.7205050479993039,0.0357904519038359,-0.4059093217703815,1,1,0,0,1,1,1,0,1.148011281977918,-0.187243961054924,-0.14923189597397,-0.5438216023497225,-1.0087154088816233,1.0183842243796517,-0.7208843103055225,0.2771194205520417,0.240759361009227,13.0,12.815456
0,1,-1.4102249110486835,1,0,1,1.2489496132791993,1.4692026367478126,2,4,3,0,0.6431626982140679,0.0357904519038359,-0.4059093217703815,0,1,0,1,1,1,0,0,0.0807112464665328,0.7777826074589157,-0.14923189597397,-0.5438216023497225,-1.0087154088816233,-1.0889791500229906,-0.4020072276219616,-0.060872105728058,0.5453070738025223,14.0,12.937566
1,1,1.8255651245767184,0,0,1,-1.4292744863202214,-1.25841186435727,2,3,1,2,2.00683044442744,0.0357904519038359,4.143594786548206,0,0,0,0,1,1,1,0,1.148011281977918,0.7777826074589157,0.7176932800597865,1.6293024945149737,0.5533169269057904,-1.0889791500229906,0.5546240204287205,-1.0748466845683573,-1.2819792029572492,8.0,7.8248563
1,1,-0.6012774021423332,0,1,1,-1.4292744863202214,-1.25841186435727,0,2,0,1,0.6431626982140679,-1.1631896868746645,-0.4059093217703815,0,0,0,1,1,1,1,0,0.0807112464665328,1.7428091759727555,1.584618456093543,0.5427404460826255,1.3343330947994971,1.0183842243796517,-0.7208843103055225,-0.3988636320081578,-0.3683360645773635,9.0,10.008593
0,0,1.8255651245767184,1,0,1,0.3562082467460591,0.5599978030461182,2,2,3,2,-0.7205050479993039,2.4337507294608365,-0.4059093217703815,0,1,1,1,1,1,1,0,0.0807112464665328,-0.187243961054924,-0.14923189597397,-0.5438216023497225,-0.2276992409879164,-0.3865246918887766,0.8735011031122812,-1.0748466845683573,-0.977431490163954,8.0,7.5208387
0,0,1.016617615670368,0,0,1,-0.5365331197870812,-0.349207030655576,0,2,0,1,0.6431626982140679,2.4337507294608365,-0.4059093217703815,0,0,0,1,1,1,0,0,0.0807112464665328,0.7777826074589157,0.7176932800597865,-0.5438216023497225,-1.0087154088816233,0.3159297662454375,0.2357469377451597,0.9531024731122414,0.5453070738025223,14.0,13.030176
0,1,1.016617615670368,1,0,1,-0.5365331197870812,-0.349207030655576,3,2,1,1,-0.7205050479993039,0.0357904519038359,-0.4059093217703815,0,1,0,1,1,1,1,0,0.0807112464665328,0.7777826074589157,0.7176932800597865,0.5427404460826255,1.3343330947994971,1.0183842243796517,0.8735011031122812,0.2771194205520417,-0.0637883517840682,11.0,11.651808
0,1,-0.6012774021423332,1,0,1,0.3562082467460591,1.4692026367478126,2,2,0,0,2.00683044442744,-1.1631896868746645,1.1105920476691478,0,1,0,1,0,1,1,0,-0.9865887890448524,0.7777826074589157,1.584618456093543,0.5427404460826255,1.3343330947994971,-1.0889791500229906,-0.0831301449384009,-0.7368551582882575,-0.6728837773706587,10.0,9.292379
1,1,1.016617615670368,1,1,1,-1.4292744863202214,-1.25841186435727,2,3,1,0,0.6431626982140679,-1.1631896868746645,-0.4059093217703815,0,0,0,0,0,1,1,1,-0.9865887890448524,-0.187243961054924,-1.0161570720077266,-0.5438216023497225,-0.2276992409879164,-0.3865246918887766,-0.0831301449384009,-0.3988636320081578,-0.3683360645773635,10.0,10.455581
0,0,-1.4102249110486835,1,0,1,1.2489496132791993,1.4692026367478126,4,4,0,1,0.6431626982140679,-1.1631896868746645,-0.4059093217703815,0,0,0,1,1,1,1,0,0.0807112464665328,-0.187243961054924,-1.0161570720077266,-0.5438216023497225,-1.0087154088816233,1.0183842243796517,0.2357469377451597,0.6151109468321415,0.8498547865958175,14.0,14.353657
0,0,0.2076701067640174,1,1,1,-0.5365331197870812,1.4692026367478126,3,3,0,0,-0.7205050479993039,0.0357904519038359,-0.4059093217703815,0,0,0,1,1,1,1,1,0.0807112464665328,-0.187243961054924,-1.0161570720077266,-0.5438216023497225,-1.0087154088816233,1.0183842243796517,-0.7208843103055225,0.9531024731122414,1.1544024993891129,15.0,15.135709
0,0,1.8255651245767184,1,0,1,1.2489496132791993,1.4692026367478126,4,2,1,2,-0.7205050479993039,-1.1631896868746645,1.1105920476691478,0,1,0,0,1,1,1,1,-0.9865887890448524,-1.152270529568764,1.584618456093543,2.7158645429473216,1.3343330947994971,1.0183842243796517,0.0763083964033794,-0.7368551582882575,-0.3683360645773635,11.0,9.352939
0,1,0.2076701067640174,1,0,1,0.3562082467460591,0.5599978030461182,2,3,3,1,-0.7205050479993039,-1.1631896868746645,-0.4059093217703815,0,0,0,1,0,1,1,0,0.0807112464665328,-0.187243961054924,1.584618456093543,1.6293024945149737,2.115349262693204,1.0183842243796517,-0.2425686862801813,0.9531024731122414,1.1544024993891129,16.0,15.36912
0,0,0.2076701067640174,1,0,1,1.2489496132791993,1.4692026367478126,3,4,1,1,0.6431626982140679,-1.1631896868746645,1.1105920476691478,0,1,0,0,1,1,1,0,0.0807112464665328,-1.152270529568764,0.7176932800597865,0.5427404460826255,0.5533169269057904,-1.0889791500229906,3.1056406818972064,2.3050685782326403,2.068045637768998,18.0,17.977339
0,0,0.2076701067640174,1,0,0,-0.5365331197870812,-0.349207030655576,0,0,1,0,-0.7205050479993039,0.0357904519038359,1.1105920476691478,0,1,0,0,1,1,1,1,-0.9865887890448524,-0.187243961054924,-1.8830822480414835,-0.5438216023497225,-0.2276992409879164,0.3159297662454375,-0.7208843103055225,-0.7368551582882575,-0.977431490163954,0.0,6.7993646
